Collezione 1,Collezione 2,Collezione 3
5.56627,0.589016,0.582727
9.42674,2.68811,2.69996
31.8422,5.37275,5.42
0.639317,9.63001,9.57384
22.6279,14.7566,14.7213
1.93877,21.2274,1.74323
14.599,29.6044,1.33272
5.11015,2.67902,2.36163
2.35266,0.675435,5.25533
0.826571,0.589792,9.30799
0.627337,8.67955,14.647
0.658271,0.604529,23.0648
3.78888,2.61829,0.588404
5.71516,0.660742,2.40701
12.2611,16.7595,5.3955
3.32125,1.79488,1.51573
22.4528,4.1171,3.14372
12.5651,0.763651,0.798817
17.0072,9.57712,4.33012
8.78987,0.602085,0.912155
6.03078,11.9006,9.56158
2.70185,4.01514,3.19085
1.4044,7.37783,6.93521
3.119,8.43597,9.50015
0.591471,2.68691,1.38696
2.41736,7.00238,5.8423
0.209029,0.595595,0.596379
0.638776,1.11678,1.05324
2.35756,0.578153,0.581465
0.0804529,2.30918,2.30238
0.599371,1.28289,0.532238
2.48576,0.019939,0.0309047
5.30612,0.59023,0.604262
0.302686,0.211594,0.218828
0.625127,0.127429,0.0839602
2.87458,0.345133,0.418969
5.77373,1.53811,1.82186
9.82822,3.2211,3.25916
15.0484,0.986079,0.952642
21.4892,3.66776,4.1954
29.1016,0.624451,0.612443
1.29054,1.63876,1.3478
0.751456,0.582717,0.591634
2.44315,0.588851,1.45376
5.29631,0.59472,0.599027
9.3981,0.12084,0.117383
14.6879,0.620152,0.0536929
0.532093,1.02546,0.560604
0.63961,0.653565,0.638809
2.37883,0.450617,0.503606
42.232,0.614527,0.399127
0.678671,2.40652,0.307833
181.252,0.328635,0.583992
0.152387,0.599555,2.34351
53.8184,2.09259,4.51786
0.801863,0.59225,0.589633
0.883481,2.38663,2.38113
0.873398,2.90809e-05,0.0783538
2.52592,0.333389,0.480877
5.49146,0.60275,0.601787
9.5428,0.580948,1.08003
14.9396,0.115084,0.154779
21.5711,0.596612,0.596985
0.897764,0.0514661,0.15593
2.76037,1.25553,2.63368
0.990761,0.215184,0.278684
2.55498,0.411867,0.790482
2.83321,0.507346,0.336936
3.43482,0.367388,1.69011
4.51191,0.0550145,0.104539
0.229605,0.606219,0.249028
1.32821,1.38265,0.0993344
0.584016,0.591252,0.0405877
0.0215113,2.36036,0.603706
0.593097,2.29072,2.37643
2.34008,0.105673,0.0431644
0.130829,0.5946,0.113289
0.351601,0.225265,0.187283
0.594049,0.599142,0.599083
2.45678,0.00875905,0.703327
5.34626,0.588339,0.59195
9.52031,2.34678,0.248548
14.7669,5.2709,0.589035
2.24663,1.03923,2.33681
0.760652,0.585593,5.2773
2.46675,2.34529,6.06188
5.9631,5.28466,0.596938
9.39553,0.599632,2.42362
14.6304,0.614165,5.30844
21.1515,2.35384,0.083568
0.894764,5.25468,0.611855
9.78656,9.46104,2.49739
0.652541,14.6471,5.36364
2.36408,21.1916,9.57836
5.53149,28.8512,14.9343
9.805,0.113986,21.0087
1.07726,0.613675,5.91195
0.716763,2.33506,0.165324
1.38701,5.25684,0.606708
0.662107,9.37031,2.3746
4.52498,14.6794,5.36478
0.61425,21.3137,9.66434
5.58312,3.19459,14.8887
0.730222,1.11812,1.04529
22.7408,17.0274,0.752333
0.611423,1.97537,2.37957
20.2701,10.0211,5.24025
6.37257,0.453601,0.350092
12.8714,7.32454,6.00339
6.52951,0.24054,0.289637
3.87523,8.29425,7.62077
2.36694,0.944681,1.17064
0.67003,8.24421,7.60863
0.0574746,4.26541,4.93876
0.0860468,3.72291,3.45432
0.585979,6.03594,5.69356
0.834668,0.328355,0.320442
0.592104,0.591801,0.014045
0.670578,0.576512,0.0363107
3.54922,0.0291966,0.0584679
0.595081,0.0666016,0.102829
2.64239,0.789009,0.821842
7.08755,2.87835,3.28305
10.0014,1.36744,1.70612
15.1172,0.297397,0.408019
0.829225,0.704805,0.67043
1.1819,1.14779,1.26257
3.05375,2.32103,2.46697
5.89311,0.48306,0.314589
9.81659,0.770085,0.511933
15.1551,0.422382,0.361192
21.1879,0.977135,0.967128
28.8295,0.213501,0.116176
0.0651948,0.873728,0.576335
0.626064,0.614717,0.615952
2.38275,0.120477,0.162363
0.130048,0.588001,0.586374
0.591339,0.436575,0.393105
0.219642,0.618739,0.617085
0.680722,0.987137,1.32806
285.504,0.588182,0.589728
0.729715,2.35676,2.3496
29.1893,5.2683,0.137676
0.697818,3.8714,0.581827
166.065,0.605284,2.31805
0.765782,2.32963,0.38559
0.966937,5.32054,0.619719
0.822753,0.601136,2.38548
2.43831,0.578661,0.00629977
5.41385,2.31836,0.59347
9.643,5.31414,0.0467211
14.8986,2.70376,0.589393
24.3342,0.584745,2.33952
0.770789,2.33527,1.39601
2.51736,5.2865,0.606356
5.46189,1.50018,2.40156
9.5493,0.62457,0.601358
14.7731,0.612686,0.64765
21.3899,0.590842,0.590072
6.37043,2.37547,2.35696
0.63222,5.27442,5.27406
0.251643,5.0862,4.6589
1.5231,3.78327,0.334888
0.597568,0.295087,0.089365
4.24486,3.34769,5.15685
0.624473,0.702339,0.698959
0.280796,1.18981,2.1799
0.245152,0.474328,0.230111
0.589716,0.108799,0.902063
0.105674,0.582388,0.00478023
0.591525,1.11023,0.617689
0.129041,0.585122,0.586681
0.651238,0.171267,1.03719
2.47771,0.00774061,0.107353
5.84332,0.582557,0.627907
9.29286,0.0883577,1.8743
1.7663,0.581869,0.591544
0.58172,2.3511,2.36895
17.1017,5.57001,5.53029
0.626051,16.815,13.6737
20.0066,1.36368,1.59025
2.36694,2.47353,2.42343
4.50346,5.48511,5.40439
0.691924,9.49588,9.49114
6.16629,14.6954,14.6752
0.756658,21.1754,21.1665
0.413798,0.103937,4.92063
0.624526,0.323846,0.526692
2.40902,2.46442,0.605827
0.821466,0.673829,2.44283
2.15834,14.9442,5.76577
1.30789,4.3882,9.42443
13.1355,1.07852,3.47306
8.09336,0.596334,0.589521
15.5013,8.17047,3.43068
7.80341,1.0493,0.99066
4.2425,5.47261,4.63531
3.67065,3.93856,3.22785
1.12405,9.09125,5.76485
0.637094,8.36893,6.86825
0.0104977,3.24373,2.27504
0.0713566,10.2566,8.72044
0.0526817,0.311262,0.227524
0.417124,1.95292,1.76617
0.616699,0.581269,0.586876
0.111816,2.34849,2.34717
0.587629,5.38134,5.32305
2.47707,0.956412,1.47895
5.29007,0.586973,0.592835
0.316751,2.43953,2.44582
0.712328,2.02332,1.19584
2.66171,0.439049,0.62828
5.411,0.484007,0.695444
9.89004,1.27233,1.28699
15.0314,0.705955,0.5936
21.7131,3.59724,4.30842
29.2828,0.223391,0.376387
2.14742,1.37217,1.45536
1.07736,0.628725,0.638839
2.54481,0.658341,0.573092
5.5089,0.603558,0.601288
9.49328,0.301076,0.445232
14.7461,0.588065,0.598989
21.1981,0.151,0.637134
0.995274,0.595739,2.63139
0.590484,2.35177,0.0692818
2.37541,0.048649,0.579738
5.35438,0.611665,0.481475
102.166,4.21792,1.65749
0.661614,0.691063,0.750783
108.687,0.346913,0.466452
0.697363,0.322452,0.378783
76.3661,0.642369,0.638279
0.754312,2.34859,2.33508
10.3481,0.447318,1.5937
0.730997,0.583168,0.582009
2.40547,2.33595,2.33444
5.36573,0.0170818,0.54184
9.37869,0.022123,0.421351
14.7319,0.609778,0.607807
35.7025,3.40483,5.32234
0.840683,0.665431,0.668761
0.152259,0.13175,1.26371
0.823643,0.722935,0.843533
2.71573,2.51613,4.64474
1.33636,0.149667,0.155775
0.747284,0.684668,0.196382
4.75977,1.31832,0.889449
1.30252,0.584496,0.690275
3.98983,0.415038,0.0261667
0.0514986,0.128101,1.60017
0.390116,0.11176,0.080311
0.581404,0.588204,0.590962
2.34836,2.35633,0.798773
5.25984,0.666976,0.62033
3.81718,0.0600745,0.0269379
0.58359,0.616974,0.621349
2.44619,2.35542,1.05607
5.33034,5.26941,0.599998
9.441,0.455128,2.31659
14.8062,0.656729,1.23769
1.8678,2.34822,0.57098
0.678824,5.24571,2.28068
2.42525,9.31952,0.477298
5.32305,1.10067,0.67448
9.39752,1.27079,1.02718
15.25,0.629498,0.608613
0.207716,2.47519,2.48064
4.55942,5.34266,5.35727
0.643521,9.37758,9.37222
1.09734,14.5573,14.555
0.870747,21.0675,2.02349
12.0932,28.7567,0.889121
4.35313,0.683679,2.33053
2.53316,0.619075,5.27017
0.291061,2.33629,9.31943
0.455276,5.25832,14.561
0.733066,9.30168,2.01848
0.317244,14.6273,0.701583
0.673932,1.02258,2.41537
3.22774,1.68933,5.30367
0.602088,0.898689,9.71553
2.20459,27.1345,15.3788
0.749474,9.63182,21.1244
14.8591,6.60636,7.62784
0.880194,0.658994,0.649186
16.8577,11.0663,10.3642
6.42041,0.330038,0.184187
8.86094,7.35752,8.12794
3.08669,0.774193,1.26708
4.0766,6.71002,7.00589
2.85094,2.14052,2.20771
0.459385,5.17131,6.1236
0.100847,3.26766,4.20242
0.273024,4.13587,4.40755
0.582723,4.9624,4.91518
0.551412,0.15158,0.353304
0.59077,0.612653,0.0235997
0.94146,1.32564,0.353622
2.79483,0.136601,0.1056
0.640228,0.0541729,0.102693
2.7466,0.777672,0.769823
5.72541,2.04634,1.83005
9.64086,1.27363,1.30779
14.6904,0.947581,0.95083
2.49778,2.11599,1.843
1.19378,0.758826,0.597642
3.12572,1.48724,1.34584
5.99344,0.0822254,0.0303369
9.84337,0.37457,0.249744
15.0802,0.175266,0.0826434
21.1958,0.855776,0.757507
28.9071,0.6356,0.619993
37.2572,1.77205,1.28356
10.5028,0.586388,0.590136
0.579822,2.31973,2.3199
2.32537,0.118076,0.0397594
0.555413,0.594717,0.609526
0.589196,2.35545,2.35828
2.38459,1.87182,1.66896
53.6002,0.588268,0.586939
0.695784,2.35081,0.0141501
21.8807,5.26164,0.593734
0.672191,4.39542,2.33995
298.163,0.597178,5.25208
0.705428,2.35188,2.72049
1.83657,5.26731,0.595987
0.748377,0.259767,2.38278
3.57032,0.606635,5.37045
0.820377,2.39393,4.16224
2.46252,5.34408,0.585204
5.54294,1.49495,2.37514
9.54681,0.591646,5.30165
14.9403,2.36125,2.21228
31.0996,5.26152,0.581294
0.702329,3.38168,2.3523
2.44311,1.18919,2.87542
5.33791,0.172983,0.259822
9.46585,1.38545,1.83277
14.5834,0.176177,0.0702189
6.1393,0.752422,1.69717
1.05388,0.0533387,0.0665856
0.970477,1.08273,1.95877
0.378068,0.102244,0.06042
0.12994,0.267787,1.06858
0.135485,0.0915898,0.0754334
0.0600434,0.388289,1.26953
0.0798748,0.0676638,0.06943
0.608062,0.589563,0.271298
0.923358,0.717605,0.0257804
0.605228,0.615251,0.224688
2.43356,1.24684,0.181417
5.36551,0.601976,0.606619
4.78124,0.0403484,0.545139
0.604042,0.60783,0.595862
2.42886,2.44868,2.4167
5.3857,5.29909,5.32721
9.47827,3.68107,9.63207
7.34591,0.65216,0.65547
0.698104,2.58107,2.58183
16.8853,5.39104,5.37464
2.16887,9.49604,9.4975
28.1005,14.8722,14.8569
4.84529,20.936,20.9109
2.10056,28.547,0.542154
0.649526,51.4018,0.574189
7.25065,0.591466,2.33358
0.653328,2.35506,0.412886
2.3293,17.1511,0.61974
0.655144,0.853954,2.63664
0.240196,13.1265,0.557482
0.286433,4.62918,5.26844
14.8342,11.5175,7.66465
2.00138,1.25146,0.86043
9.51438,5.4397,4.68792
1.84009,0.277875,0.278173
